Purpose,EntryPeriod,ReturnPeriod,Percent
4,39,31,0.0
4,39,32,0.0
4,39,33,0.0
4,39,34,0.0
4,39,35,0.0
4,39,36,0.0
4,39,37,0.0
4,39,38,0.0
4,39,39,0.0007596528930848803
4,39,40,0.005042204633413819
4,39,41,0.004602103194720743
4,39,42,0.0016022134791933683
4,39,43,0.0005640035851502778
4,39,44,0.0013972042070083855
4,39,45,0.0
4,39,46,0.0
4,39,47,0.0
4,39,48,0.0
4,40,1,0.0
4,40,2,0.0
4,40,3,0.0
4,40,4,0.0
4,40,5,0.0
4,40,6,0.0
4,40,7,0.0
4,40,8,0.0
4,40,9,0.0
4,40,10,0.0
4,40,11,0.0
4,40,12,0.0
4,40,13,0.0
4,40,14,0.0
4,40,15,0.0
4,40,16,0.0
4,40,17,0.0
4,40,18,0.0
4,40,19,0.0
4,40,20,0.0
4,40,21,0.0
4,40,22,0.0
4,40,23,0.0
4,40,24,0.0
4,40,25,0.0
4,40,26,0.0
4,40,27,0.0
4,40,28,0.0
4,40,29,0.0
4,40,30,0.0
4,40,31,0.0
4,40,32,0.0
4,40,33,0.0
4,40,34,0.0
4,40,35,0.0
4,40,36,0.0
4,40,37,0.0
4,40,38,0.0
4,40,39,0.0
4,40,40,0.00047478423663018773
4,40,41,0.0047839144533213685
4,40,42,0.001170408496510002
4,40,43,0.00033327235832066184
4,40,44,0.00041018743364277014
4,40,45,0.0012236010122090694
4,40,46,0.0
4,40,47,0.0
4,40,48,0.0
4,41,1,0.0
4,41,2,0.0
4,41,3,0.0
4,41,4,0.0
4,41,5,0.0
4,41,6,0.0
4,41,7,0.0
4,41,8,0.0
4,41,9,0.0
4,41,10,0.0
4,41,11,0.0
4,41,12,0.0
4,41,13,0.0
4,41,14,0.0
4,41,15,0.0
4,41,16,0.0
4,41,17,0.0
4,41,18,0.0
4,41,19,0.0
4,41,20,0.0
4,41,21,0.0
4,41,22,0.0
4,41,23,0.0
4,41,24,0.0
4,41,25,0.0
4,41,26,0.0
4,41,27,0.0
4,41,28,0.0
4,41,29,0.0
4,41,30,0.0
4,41,31,0.0
4,41,32,0.0
4,41,33,0.0
4,41,34,0.0
4,41,35,0.0
4,41,36,0.0
4,41,37,0.0
4,41,38,0.0
4,41,39,0.0
4,41,40,0.0
4,41,41,0.0007886802144770748
4,41,42,0.009246656277454975
4,41,43,0.0011811350996833068
4,41,44,0.00035280494660334775
4,41,45,0.00046807601096637315
4,41,46,4.8010875816670234e-05
4,41,47,0.00039863635648802384
4,41,48,0.0
4,42,1,0.0
4,42,2,0.0
4,42,3,0.0
4,42,4,0.0
4,42,5,0.0
4,42,6,0.0
4,42,7,0.0
4,42,8,0.0
4,42,9,0.0
4,42,10,0.0
4,42,11,0.0
4,42,12,0.0
4,42,13,0.0
4,42,14,0.0
4,42,15,0.0
4,42,16,0.0
4,42,17,0.0
4,42,18,0.0
4,42,19,0.0
4,42,20,0.0
4,42,21,0.0
4,42,22,0.0
4,42,23,0.0
4,42,24,0.0
4,42,25,0.0
4,42,26,0.0
4,42,27,0.0
4,42,28,0.0
4,42,29,0.0
4,42,30,0.0
4,42,31,0.0
4,42,32,0.0
4,42,33,0.0
4,42,34,0.0
4,42,35,0.0
4,42,36,0.0
4,42,37,0.0
4,42,38,0.0
4,42,39,0.0
4,42,40,0.0
4,42,41,0.0
4,42,42,0.0005575194440277235
4,42,43,0.006565254443203219
4,42,44,0.0017486886982576845
4,42,45,0.0
4,42,46,0.0
4,42,47,0.0
4,42,48,0.0
4,43,1,0.0
4,43,2,0.0
4,43,3,0.0
4,43,4,0.0
4,43,5,0.0
4,43,6,0.0
4,43,7,0.0
4,43,8,0.0
4,43,9,0.0
4,43,10,0.0
4,43,11,0.0
4,43,12,0.0
4,43,13,0.0
4,43,14,0.0
4,43,15,0.0
4,43,16,0.0
4,43,17,0.0
4,43,18,0.0
4,43,19,0.0
4,43,20,0.0
4,43,21,0.0
4,43,22,0.0
4,43,23,0.0
4,43,24,0.0
4,43,25,0.0
4,43,26,0.0
4,43,27,0.0
4,43,28,0.0
4,43,29,0.0
4,43,30,0.0
4,43,31,0.0
4,43,32,0.0
4,43,33,0.0
4,43,34,0.0
4,43,35,0.0
4,43,36,0.0
4,43,37,0.0
4,43,38,0.0
4,43,39,0.0
4,43,40,0.0
4,43,41,0.0
4,43,42,0.0
4,43,43,0.0026301685395560075
4,43,44,0.0019553264618897563
4,43,45,0.00048740502926090744
4,43,46,0.000500938345039467
4,43,47,0.0
4,43,48,0.0038597202799992123
4,44,1,0.0
4,44,2,0.0
4,44,3,0.0
4,44,4,0.0
4,44,5,0.0
4,44,6,0.0
4,44,7,0.0
4,44,8,0.0
4,44,9,0.0
4,44,10,0.0
4,44,11,0.0
4,44,12,0.0
4,44,13,0.0
4,44,14,0.0
4,44,15,0.0
4,44,16,0.0
4,44,17,0.0
4,44,18,0.0
4,44,19,0.0
4,44,20,0.0
4,44,21,0.0
4,44,22,0.0
4,44,23,0.0
4,44,24,0.0
4,44,25,0.0
4,44,26,0.0
4,44,27,0.0
4,44,28,0.0
4,44,29,0.0
4,44,30,0.0
4,44,31,0.0
4,44,32,0.0
4,44,33,0.0
4,44,34,0.0
4,44,35,0.0
4,44,36,0.0
4,44,37,0.0
4,44,38,0.0
4,44,39,0.0
4,44,40,0.0
4,44,41,0.0
4,44,42,0.0
4,44,43,0.0
4,44,44,0.0034261359861904794
4,44,45,0.004332458232591796
4,44,46,0.00020308979747974236
4,44,47,0.0004684138292677404
4,44,48,0.0
4,45,1,0.0
4,45,2,0.00029503785168755485
4,45,3,0.00040904794970835086
4,45,4,0.0
4,45,5,0.0
4,45,6,0.0
4,45,7,0.0
4,45,8,0.0
4,45,9,0.0
4,45,10,0.0
4,45,11,0.0
4,45,12,0.0
4,45,13,0.0
4,45,14,0.0
4,45,15,0.0
4,45,16,0.0
4,45,17,0.0
4,45,18,0.0
4,45,19,0.0
4,45,20,0.0
4,45,21,0.0
4,45,22,0.0
4,45,23,0.0
4,45,24,0.0
4,45,25,0.0
4,45,26,0.0
4,45,27,0.0
4,45,28,0.0
4,45,29,0.0
4,45,30,0.0
4,45,31,0.0
4,45,32,0.0
4,45,33,0.0
4,45,34,0.0
4,45,35,0.0
4,45,36,0.0
4,45,37,0.0
4,45,38,0.0
4,45,39,0.0
4,45,40,0.0
4,45,41,0.0
4,45,42,0.0
4,45,43,0.0
4,45,44,0.0
4,45,45,0.008662476894956311
4,45,46,0.0031926766941862655
4,45,47,0.0058802947288808935
4,45,48,0.0
4,46,1,0.0
4,46,2,0.0
4,46,3,0.009408326424181315
4,46,4,0.00013632508512562846
4,46,5,0.0
4,46,6,0.0
4,46,7,0.0
4,46,8,0.0
4,46,9,0.0
4,46,10,0.0
4,46,11,0.0
4,46,12,0.0
4,46,13,0.0
4,46,14,0.0
4,46,15,0.0
4,46,16,0.0
4,46,17,0.0
4,46,18,0.0
4,46,19,0.0
4,46,20,0.0
4,46,21,0.0
4,46,22,0.0
4,46,23,0.0
4,46,24,0.0
4,46,25,0.0
4,46,26,0.0
4,46,27,0.0
4,46,28,0.0
4,46,29,0.0
4,46,30,0.0
4,46,31,0.0
4,46,32,0.0
4,46,33,0.0
4,46,34,0.0
4,46,35,0.0
4,46,36,0.0
4,46,37,0.0
4,46,38,0.0
4,46,39,0.0
4,46,40,0.0
4,46,41,0.0
4,46,42,0.0
4,46,43,0.0
4,46,44,0.0
4,46,45,0.0
4,46,46,0.0
4,46,47,0.0008771680776632997
4,46,48,0.007082345640424296
4,47,1,0.0057161661264641134
4,47,2,0.0014698855053965332
4,47,3,0.0
4,47,4,0.0
4,47,5,0.004528745983618883
4,47,6,0.0
4,47,7,0.0
4,47,8,0.0
4,47,9,0.0
4,47,10,0.0
4,47,11,0.0
4,47,12,0.0
4,47,13,0.0
4,47,14,0.0
4,47,15,0.0
4,47,16,0.0
4,47,17,0.0
4,47,18,0.0
4,47,19,0.0
4,47,20,0.0
4,47,21,0.0
4,47,22,0.0
4,47,23,0.0
4,47,24,0.0
4,47,25,0.0
4,47,26,0.0
4,47,27,0.0
4,47,28,0.0
4,47,29,0.0
4,47,30,0.0
4,47,31,0.0
4,47,32,0.0
4,47,33,0.0
4,47,34,0.0
4,47,35,0.0
4,47,36,0.0
4,47,37,0.0
4,47,38,0.0
4,47,39,0.0
4,47,40,0.0
4,47,41,0.0
4,47,42,0.0
4,47,43,0.0
4,47,44,0.0
4,47,45,0.0
4,47,46,0.0
4,47,47,0.0032371071270256477
4,47,48,0.010340755464946984
4,48,1,0.012983903876655488
4,48,2,0.006941077421473251
4,48,3,0.00622699402529056
4,48,4,0.0
4,48,5,0.0
4,48,6,0.0
4,48,7,0.0
4,48,8,0.0
4,48,9,0.0
4,48,10,0.0
4,48,11,0.0
4,48,12,0.0
4,48,13,0.0
4,48,14,0.0
4,48,15,0.0
4,48,16,0.0
4,48,17,0.0
4,48,18,0.0
4,48,19,0.0
4,48,20,0.0
4,48,21,0.0
4,48,22,0.0
4,48,23,0.0
4,48,24,0.0
4,48,25,0.0
4,48,26,0.0
4,48,27,0.0
4,48,28,0.0
4,48,29,0.0
4,48,30,0.0
4,48,31,0.0
4,48,32,0.0
4,48,33,0.0
4,48,34,0.0
4,48,35,0.0
4,48,36,0.0
4,48,37,0.0
4,48,38,0.0
4,48,39,0.0
4,48,40,0.0
4,48,41,0.0
4,48,42,0.0
4,48,43,0.0
4,48,44,0.0
4,48,45,0.0
4,48,46,0.0
4,48,47,0.0
4,48,48,0.0
5,1,1,0.008260181366949565
5,1,2,0.007434231144580184
5,1,3,0.009543904453402753
5,1,4,0.0
5,1,5,0.0
5,1,6,0.004771790437638627
5,1,7,0.0
5,1,8,0.0
5,1,9,0.0
5,1,10,0.0
5,1,11,0.0
5,1,12,0.0
5,1,13,0.0
5,1,14,0.0
5,1,15,0.0
5,1,16,0.0
5,1,17,0.0
5,1,18,0.0
5,1,19,0.0
5,1,20,0.0
5,1,21,0.0
5,1,22,0.0
5,1,23,0.0
5,1,24,0.0
5,1,25,0.0
5,1,26,0.0
5,1,27,0.0
5,1,28,0.0
5,1,29,0.0
5,1,30,0.0
5,1,31,0.0
5,1,32,0.0
5,1,33,0.0
5,1,34,0.0
5,1,35,0.0
5,1,36,0.0
5,1,37,0.0
5,1,38,0.0
5,1,39,0.0
5,1,40,0.0
5,1,41,0.0
5,1,42,0.0
5,1,43,0.0
5,1,44,0.0
5,1,45,0.0
5,1,46,0.0
5,1,47,0.0
5,1,48,0.0
5,2,1,0.0
5,2,2,0.010325329980470678
5,2,3,0.0009542949897931324
5,2,4,0.0
5,2,5,0.0
5,2,6,0.0
5,2,7,0.0
5,2,8,0.0
5,2,9,0.0
5,2,10,0.0
5,2,11,0.0
5,2,12,0.0
5,2,13,0.0
5,2,14,0.0
5,2,15,0.0
5,2,16,0.0
5,2,17,0.0
5,2,18,0.0
5,2,19,0.0
5,2,20,0.0
5,2,21,0.0
5,2,22,0.0
5,2,23,0.0
5,2,24,0.0
5,2,25,0.0
5,2,26,0.0
5,2,27,0.0
5,2,28,0.0
5,2,29,0.0
5,2,30,0.0
5,2,31,0.0
5,2,32,0.0
5,2,33,0.0
5,2,34,0.0
5,2,35,0.0
5,2,36,0.0
5,2,37,0.0
5,2,38,0.0
5,2,39,0.0
5,2,40,0.0
5,2,41,0.0
5,2,42,0.0
5,2,43,0.0
5,2,44,0.0
5,2,45,0.0
5,2,46,0.0
5,2,47,0.0
5,2,48,0.0
5,3,1,0.0
5,3,2,0.0
5,3,3,0.0
5,3,4,0.0
5,3,5,0.0
5,3,6,0.0
5,3,7,0.0
5,3,8,0.0
5,3,9,0.0
5,3,10,0.0
5,3,11,0.0
5,3,12,0.0
5,3,13,0.0
5,3,14,0.0
5,3,15,0.0
5,3,16,0.0
5,3,17,0.0
5,3,18,0.0
5,3,19,0.0
5,3,20,0.0
5,3,21,0.0
5,3,22,0.0
5,3,23,0.0
5,3,24,0.0
5,3,25,0.0
5,3,26,0.0
5,3,27,0.0
5,3,28,0.0
5,3,29,0.0
5,3,30,0.0
5,3,31,0.0
5,3,32,0.0
5,3,33,0.0
5,3,34,0.0
5,3,35,0.0
5,3,36,0.0
5,3,37,0.0
5,3,38,0.0
5,3,39,0.0
5,3,40,0.0
5,3,41,0.0
5,3,42,0.0
5,3,43,0.0
5,3,44,0.0
5,3,45,0.0
5,3,46,0.0
5,3,47,0.0
5,3,48,0.0
5,4,1,0.0
5,4,2,0.0
5,4,3,0.0
5,4,4,0.0
5,4,5,0.0
5,4,6,0.0
5,4,7,0.0
5,4,8,0.0
5,4,9,0.0
5,4,10,0.0
5,4,11,0.0
5,4,12,0.0
5,4,13,0.0
5,4,14,0.0
5,4,15,0.0
5,4,16,0.0
5,4,17,0.0
5,4,18,0.0
5,4,19,0.0
5,4,20,0.0
5,4,21,0.0
5,4,22,0.0
5,4,23,0.0
5,4,24,0.0
5,4,25,0.0
5,4,26,0.0
5,4,27,0.0
5,4,28,0.0
5,4,29,0.0
5,4,30,0.0
5,4,31,0.0
5,4,32,0.0
5,4,33,0.0
5,4,34,0.0
5,4,35,0.0
5,4,36,0.0
5,4,37,0.0
5,4,38,0.0
5,4,39,0.0
5,4,40,0.0
5,4,41,0.0
5,4,42,0.0
5,4,43,0.0
5,4,44,0.0
5,4,45,0.0
5,4,46,0.0
5,4,47,0.0
5,4,48,0.0
5,5,1,0.0
5,5,2,0.0
5,5,3,0.0
5,5,4,0.0
5,5,5,0.0
5,5,6,0.0
5,5,7,0.0
5,5,8,0.0
5,5,9,0.0
5,5,10,0.0
5,5,11,0.0
5,5,12,0.0
5,5,13,0.0
5,5,14,0.0
5,5,15,0.0
5,5,16,0.0
5,5,17,0.0
5,5,18,0.0
5,5,19,0.0
5,5,20,0.0
5,5,21,0.0
5,5,22,0.0
5,5,23,0.0
5,5,24,0.0
5,5,25,0.0
5,5,26,0.0
5,5,27,0.0
5,5,28,0.0
5,5,29,0.0
5,5,30,0.0
5,5,31,0.0
5,5,32,0.0
5,5,33,0.0
5,5,34,0.0
5,5,35,0.0
5,5,36,0.0
5,5,37,0.0
5,5,38,0.0
5,5,39,0.0
5,5,40,0.0
5,5,41,0.0
5,5,42,0.0
5,5,43,0.0
5,5,44,0.0
5,5,45,0.0
5,5,46,0.0
5,5,47,0.0
5,5,48,0.0
5,6,1,0.0
5,6,2,0.0
5,6,3,0.0
5,6,4,0.0
5,6,5,0.0
5,6,6,0.0
5,6,7,0.0
5,6,8,0.0
5,6,9,0.0
5,6,10,0.0
5,6,11,0.0
5,6,12,0.0
5,6,13,0.0
5,6,14,0.0
5,6,15,0.0
5,6,16,0.0
5,6,17,0.0
5,6,18,0.0
5,6,19,0.0
5,6,20,0.0
5,6,21,0.0
5,6,22,0.0
5,6,23,0.0
5,6,24,0.0
5,6,25,0.0
5,6,26,0.0
5,6,27,0.0
5,6,28,0.0
5,6,29,0.0
5,6,30,0.0
5,6,31,0.0
5,6,32,0.0
5,6,33,0.0
5,6,34,0.0
5,6,35,0.0
5,6,36,0.0
5,6,37,0.0
5,6,38,0.0
5,6,39,0.0
5,6,40,0.0
5,6,41,0.0
5,6,42,0.0
5,6,43,0.0
5,6,44,0.0
5,6,45,0.0
5,6,46,0.0
5,6,47,0.0
5,6,48,0.0
5,7,1,0.0
5,7,2,0.0
5,7,3,0.0
5,7,4,0.0
5,7,5,0.0
5,7,6,0.0
5,7,7,0.0
5,7,8,0.00284282996597425
5,7,9,0.0
5,7,10,0.0012559976438682335
5,7,11,0.0
5,7,12,0.0
5,7,13,0.0
5,7,14,0.0
5,7,15,0.0
5,7,16,0.0
5,7,17,0.0
5,7,18,0.0
5,7,19,0.0
5,7,20,0.0
5,7,21,0.0
5,7,22,0.0
5,7,23,0.0
5,7,24,0.0
5,7,25,0.0
5,7,26,0.0
5,7,27,0.0
5,7,28,0.0
5,7,29,0.0
5,7,30,0.0
5,7,31,0.0
5,7,32,0.0
5,7,33,0.0
5,7,34,0.0
5,7,35,0.0
5,7,36,0.0
5,7,37,0.00016212209401719505
5,7,38,0.0
5,7,39,0.0
5,7,40,0.0
5,7,41,0.0
5,7,42,0.0
5,7,43,0.0
5,7,44,0.0
5,7,45,0.0
5,7,46,0.0
5,7,47,0.0
5,7,48,0.0
5,8,1,0.0
5,8,2,0.0
5,8,3,0.0
5,8,4,0.0
5,8,5,0.0
5,8,6,0.0
5,8,7,0.0
5,8,8,0.001421414982987125
5,8,9,0.0002093362921513791
5,8,10,0.0
5,8,11,0.0
5,8,12,0.0
5,8,13,0.0
5,8,14,0.0
5,8,15,0.0
5,8,16,0.00015129447162994347
5,8,17,0.0
5,8,18,0.0
5,8,19,0.0
5,8,20,0.0
5,8,21,0.0
5,8,22,0.0
5,8,23,0.0
5,8,24,0.0
5,8,25,0.0010484589118195382
5,8,26,0.0
5,8,27,0.0
5,8,28,0.0
5,8,29,0.0
5,8,30,0.0
5,8,31,0.0
5,8,32,0.0005685590545443268
5,8,33,0.0
5,8,34,0.0
5,8,35,0.0
5,8,36,0.0
5,8,37,0.0
5,8,38,0.0
5,8,39,0.0
5,8,40,0.0
5,8,41,0.0
5,8,42,0.0
5,8,43,0.0
5,8,44,0.0
5,8,45,0.0
5,8,46,0.0
5,8,47,0.0
5,8,48,0.0
5,9,1,0.0
5,9,2,0.0
5,9,3,0.0
5,9,4,0.0
5,9,5,0.0
5,9,6,0.0
5,9,7,0.0
5,9,8,0.0
5,9,9,0.00022608045094167875
5,9,10,0.0006405526545676127
5,9,11,0.0004784097850117633
5,9,12,0.0
5,9,13,0.0
5,9,14,0.0
5,9,15,0.0
5,9,16,0.0
5,9,17,0.0
5,9,18,0.0
5,9,19,4.146670179698636e-05
5,9,20,0.0
5,9,21,0.0
5,9,22,0.0
5,9,23,0.0
5,9,24,0.0
5,9,25,0.0007403585220812131
5,9,26,0.0
5,9,27,0.0
5,9,28,0.0
5,9,29,0.0005634324997117678
5,9,30,0.0
5,9,31,0.0
5,9,32,0.0
5,9,33,0.0005290376371961582
5,9,34,0.0
5,9,35,4.7017146919271996e-05
5,9,36,0.0
5,9,37,0.00013130876920034527
5,9,38,0.0008316048920917194
5,9,39,0.0
5,9,40,0.0
5,9,41,0.0
5,9,42,0.0
5,9,43,0.0
5,9,44,0.0
5,9,45,0.0
5,9,46,0.0
5,9,47,0.0
5,9,48,0.0
5,10,1,0.0
5,10,2,0.0
5,10,3,0.0
5,10,4,0.0
5,10,5,0.0
5,10,6,0.0
5,10,7,0.0
5,10,8,0.0
5,10,9,0.0
5,10,10,0.00011303990609673257
5,10,11,9.568179479888223e-05
5,10,12,2.3918481982746703e-05
5,10,13,0.00025928101468537275
5,10,14,0.0
5,10,15,0.0
5,10,16,0.0
5,10,17,0.0
5,10,18,0.0
5,10,19,0.00012441367362471783
5,10,20,0.0
5,10,21,0.00023788034290440972
5,10,22,0.0
5,10,23,0.0
5,10,24,0.0
5,10,25,0.0
5,10,26,0.0
5,10,27,0.0003851224426869066
5,10,28,0.0
5,10,29,0.0
5,10,30,0.0
5,10,31,0.0
5,10,32,0.0
5,10,33,0.0
5,10,34,0.0
5,10,35,0.000752337004207777
5,10,36,0.0
5,10,37,0.0
5,10,38,0.0
5,10,39,0.0007988129947622201
5,10,40,0.0
5,10,41,0.0
5,10,42,0.0
5,10,43,0.0
5,10,44,0.0
5,10,45,0.0
5,10,46,0.0
5,10,47,0.0
5,10,48,0.0
5,11,1,0.0
5,11,2,0.0
5,11,3,0.0
5,11,4,0.0
5,11,5,0.0
5,11,6,0.0
5,11,7,0.0
5,11,8,0.0
5,11,9,0.0
5,11,10,0.0
5,11,11,0.0014882254781714813
5,11,12,4.55588422181956e-05
5,11,13,0.0008778737613429462
5,11,14,5.4871353745181704e-05
5,11,15,0.0
5,11,16,0.0
5,11,17,0.0
5,11,18,0.0
5,11,19,0.0
5,11,20,0.0004475706573905519
5,11,21,0.0
5,11,22,0.0
5,11,23,0.0002731576702849513
5,11,24,0.0
5,11,25,2.7645271383858766e-05
5,11,26,0.0
5,11,27,0.0
5,11,28,0.0006791644101612084
5,11,29,0.0
5,11,30,0.0
5,11,31,0.0
5,11,32,0.0
5,11,33,0.0
5,11,34,0.0
5,11,35,0.0
5,11,36,0.0002686592931695014
5,11,37,0.00011114533923240397
5,11,38,0.0
5,11,39,0.0
5,11,40,0.0
5,11,41,0.000963830194555039
5,11,42,0.0
5,11,43,0.0
5,11,44,0.0
5,11,45,0.0
5,11,46,0.0
5,11,47,0.0
5,11,48,0.0
5,12,1,0.0
5,12,2,0.0
5,12,3,0.0
5,12,4,0.0
5,12,5,0.0
5,12,6,0.0
5,12,7,0.0
5,12,8,0.0
5,12,9,0.0
5,12,10,0.0
5,12,11,0.0
5,12,12,0.0012148816925859457
5,12,13,0.0008504338989414615
5,12,14,0.0020849472765722744
5,12,15,0.00031116731924882865
5,12,16,0.0
5,12,17,0.0
5,12,18,5.968540745229349e-05
5,12,19,7.898389729919327e-05
5,12,20,0.0
5,12,21,0.000453045765773583
5,12,22,0.0
5,12,23,0.0016935633861569844
5,12,24,0.0
5,12,25,0.00011059017815664827
5,12,26,0.0
5,12,27,0.0007063284812688327
5,12,28,0.0
5,12,29,0.0
5,12,30,0.0
5,12,31,0.00038980823665117723
5,12,32,9.745453722646166e-05
5,12,33,0.00043661820532525566
5,12,34,0.0
5,12,35,0.0
5,12,36,0.0
5,12,37,2.7784050241574685e-05
5,12,38,0.0
5,12,39,0.0
5,12,40,0.0
5,12,41,0.0
5,12,42,0.0
5,12,43,0.0
5,12,44,0.0
5,12,45,0.0
5,12,46,0.0
5,12,47,0.0
5,12,48,0.0
5,13,1,0.0
5,13,2,0.0
5,13,3,0.0
5,13,4,0.0
5,13,5,0.0
5,13,6,0.0
5,13,7,0.0
5,13,8,0.0
5,13,9,0.0
5,13,10,0.0
5,13,11,0.0
5,13,12,0.0
5,13,13,0.0007547913686272847
5,13,14,0.0003678799824611624
5,13,15,0.00017386781076703407
5,13,16,0.00011391257176896886
5,13,17,0.0002483765817738897
5,13,18,9.658957292876921e-05
5,13,19,0.0006939247848830614
5,13,20,0.00021913753736262014
5,13,21,6.401002450063307e-05
5,13,22,0.00015711746967294056
5,13,23,0.00019578299187105808
5,13,24,0.00023999113708357043
5,13,25,0.00010867186585497492
5,13,26,3.196264718239925e-05
5,13,27,0.0
5,13,28,5.025135539840497e-05
5,13,29,0.0
5,13,30,0.0
5,13,31,3.755392429757871e-05
5,13,32,3.755392429757871e-05
5,13,33,6.212511907548761e-05
5,13,34,0.00016306946364084727
5,13,35,2.7605232972122995e-05
5,13,36,0.0
5,13,37,6.427393907600294e-06
5,13,38,0.0
5,13,39,0.0
5,13,40,0.0003103688972974134
5,13,41,0.00021459231662914385
5,13,42,0.0
5,13,43,0.0
5,13,44,0.0
5,13,45,0.0
5,13,46,0.0
5,13,47,0.0
5,13,48,0.0
5,14,1,0.0
5,14,2,0.0
5,14,3,0.0
5,14,4,0.0
5,14,5,0.0
5,14,6,0.0
5,14,7,0.0
5,14,8,0.0
5,14,9,0.0
5,14,10,0.0
5,14,11,0.0
5,14,12,0.0
5,14,13,0.0
5,14,14,0.0015920353507628462
5,14,15,0.000623513838742874
5,14,16,0.0003297419028525835
5,14,17,0.00040705847247706135
5,14,18,0.00016558408323769276
5,14,19,0.000261746628646301
5,14,20,0.00042609494412388407
5,14,21,8.146960224893417e-05
5,14,22,0.0003666135955124003
5,14,23,7.578708872331755e-05
5,14,24,4.420856347001221e-05
5,14,25,0.000760687820557972
5,14,26,1.2783670300707463e-05
5,14,27,6.28396103599006e-06
5,14,28,0.000307772060039337
5,14,29,0.00012405058889045483
5,14,30,0.00023431808329812628
5,14,31,7.514027918294663e-06
5,14,32,0.00012016726539857848
5,14,33,9.318346163644912e-05
5,14,34,0.0002950793504835861
5,14,35,0.00015874142538981856
5,14,36,6.211552231473348e-05
5,14,37,0.00021200678747711825
5,14,38,1.9275255064924057e-05
5,14,39,0.0
5,14,40,0.0
5,14,41,1.6505688518329033e-05
5,14,42,5.777439196609654e-05
5,14,43,0.0
5,14,44,0.0
5,14,45,0.0
5,14,46,0.0
5,14,47,0.0
5,14,48,1.0086025178733415e-05
5,15,1,0.0
5,15,2,0.0
5,15,3,0.0
5,15,4,0.0
5,15,5,0.0
5,15,6,0.0
5,15,7,0.0
5,15,8,0.0
5,15,9,0.0
5,15,10,0.0
5,15,11,0.0
5,15,12,0.0
5,15,13,0.0
5,15,14,0.0
5,15,15,0.0011050541638213062
5,15,16,0.001269398323776031
5,15,17,0.0008608145770979396
5,15,18,0.0006456161154979118
5,15,19,0.00039124938971924
5,15,20,0.0002991914270506556
5,15,21,0.00031353118931301636
5,15,22,0.0011386028364763021
5,15,23,0.00022684556529799205
5,15,24,0.0003283241138069698
5,15,25,0.0006283847468256365
5,15,26,0.00031419557466371394
5,15,27,0.0003918441953745849
5,15,28,0.00013061709093436992
5,15,29,5.21174932889056e-05
5,15,30,0.000247545538702874
5,15,31,7.099379827077335e-05
5,15,32,0.0
5,15,33,0.00026423814032548195
5,15,34,8.07360506952801e-05
5,15,35,0.0002935729936855801
5,15,36,0.0001304726615781767
5,15,37,0.0003339860868770396
5,15,38,0.0
5,15,39,0.00035204065868696453
5,15,40,5.867220542995585e-05
5,15,41,1.5601585492172162e-05
5,15,42,0.0
5,15,43,0.00023760793063428313
5,15,44,0.0
5,15,45,0.0
5,15,46,0.0
5,15,47,0.0
5,15,48,0.0
5,16,1,0.0
5,16,2,0.0
5,16,3,0.0
5,16,4,0.0
5,16,5,0.0
5,16,6,0.0
5,16,7,0.0
5,16,8,0.0
5,16,9,0.0
5,16,10,0.0
5,16,11,0.0
5,16,12,0.0
5,16,13,0.0
5,16,14,0.0
5,16,15,0.0
5,16,16,0.0004420254185865548
5,16,17,0.002067266028902923
5,16,18,0.0020737901521948633
5,16,19,0.0010356581767770874
5,16,20,0.0006616717508179781
5,16,21,0.001160609128168771
5,16,22,0.0004785459558844388
5,16,23,0.0005253209541752695
5,16,24,8.357405771926434e-05
5,16,25,0.0003444073801904936
5,16,26,0.00013896950354668806
5,16,27,0.0005996398591641511
5,16,28,7.124501396595305e-05
5,16,29,0.0006058296846359575
5,16,30,1.954494440119836e-05
5,16,31,0.0003975529334134468
5,16,32,0.00021297330812289028
5,16,33,0.0008881205708125267
5,16,34,0.0003596530398975929
5,16,35,6.526812978474199e-06
5,16,36,6.526812978474199e-06
5,16,37,9.109040504493213e-05
5,16,38,6.075331873004724e-06
5,16,39,6.522263647494985e-06
5,16,40,0.0
5,16,41,3.1203170984344324e-05
5,16,42,0.00019503221857694955
5,16,43,0.0008096441191504419
5,16,44,3.51989990226704e-05
5,16,45,1.3770386508116426e-05
5,16,46,2.065931913751794e-05
5,16,47,0.0
5,16,48,0.0004192806317004629
5,17,1,0.0
5,17,2,0.0
5,17,3,0.0
5,17,4,0.0
5,17,5,0.0
5,17,6,0.0
5,17,7,0.0
5,17,8,0.0
5,17,9,0.0
5,17,10,0.0
5,17,11,0.0
5,17,12,0.0
5,17,13,0.0
5,17,14,0.0
5,17,15,0.0
5,17,16,0.0
5,17,17,0.001891146786137103
5,17,18,0.005200654158881399
5,17,19,0.002529262292265666
5,17,20,0.002688170821057366
5,17,21,0.002474949449238432
5,17,22,0.0013988837787107505
5,17,23,0.0010853933536115674
5,17,24,0.0015868758668984607
5,17,25,0.0022180531783405418
5,17,26,0.0006535982981544473
5,17,27,0.000826684649639095
5,17,28,0.0005738974546643919
5,17,29,0.00036732655725066387
5,17,30,0.000554735188565588
5,17,31,0.0008332844867103816
5,17,32,0.0006045390891344188
5,17,33,0.0009122195244373765
5,17,34,0.00021115841526613512
5,17,35,0.0006231082079695725
5,17,36,9.008956063404754e-05
